# self-oscillation statistics, 2026-07-10T14:34:53, gain=2.3, f_star_MHz=2867.90000, R0_V=1.01510696e-04, D_V_per_MHz=1.03149662e-04
cycle,t_s,f_MHz,R_V
3013,1230.6947,2862.113818,1.46722497e-04
3014,1231.1086,2862.759875,7.25365064e-05
3015,1231.4905,2863.523587,6.72599833e-05
3016,1231.8960,2862.001784,1.69760051e-04
3017,1232.2749,2863.119192,5.13975262e-05
3018,1232.6782,2862.113679,1.46605617e-04
3019,1233.1225,2862.418472,8.78414389e-05
3020,1233.5107,2862.646571,9.12809797e-05
3021,1233.9069,2862.559640,1.05409359e-04
3022,1234.3439,2862.891011,8.66494755e-05
3023,1234.7387,2862.423766,1.22465559e-04
3024,1235.1753,2862.330721,1.05683556e-04
3025,1235.5791,2862.596349,8.95979011e-05
3026,1235.9614,2863.501793,6.09036063e-05
3027,1236.3723,2861.924283,1.72258360e-04
3028,1236.7789,2862.674539,6.78634626e-05
3029,1237.2131,2863.206820,7.76391423e-05
3030,1237.6276,2862.180457,1.47540667e-04
3031,1238.0755,2861.973925,1.10773211e-04
3032,1238.4266,2862.712676,6.83794264e-05
3033,1238.8381,2862.468671,1.12453754e-04
3034,1239.2722,2863.547134,5.31441311e-05
3035,1239.6715,2861.978440,1.71862984e-04
3036,1240.0284,2862.640746,7.18078057e-05
3037,1240.4468,2863.485389,6.36304075e-05
3038,1240.8598,2862.057834,1.65533238e-04
3039,1241.3092,2862.888047,6.42775577e-05
3040,1241.7060,2862.355625,1.25388591e-04
3041,1242.0937,2862.561994,9.22555055e-05
3042,1242.5211,2862.680804,9.61823625e-05
3043,1242.9190,2862.581069,1.05983575e-04
3044,1243.3283,2862.714987,9.55047637e-05
3045,1243.7611,2864.649367,1.47582624e-05
3046,1244.1610,2861.639157,2.36511635e-04
3047,1244.5725,2862.557264,6.03357042e-05
3048,1244.9607,2863.991967,3.71675991e-05
3049,1245.3506,2861.656048,2.06271236e-04
3050,1245.7965,2861.871822,9.18337282e-05
3051,1246.1945,2862.779189,6.08174201e-05
3052,1246.6387,2863.708395,5.98379425e-05
3053,1247.0447,2861.731548,1.90167708e-04
3054,1247.4738,2862.256876,7.79509583e-05
3055,1247.8798,2862.723606,8.05789343e-05
3056,1248.2750,2862.440477,1.14208355e-04
3057,1248.7180,2864.096851,2.72261856e-05
3058,1249.1251,2861.574731,2.14621904e-04
3059,1249.5301,2862.421585,6.35312828e-05
3060,1249.9673,2862.877029,8.10851053e-05
3061,1250.3706,2862.426846,1.21700358e-04
3062,1250.7845,2862.612250,9.31957364e-05
3063,1251.1739,2864.224496,2.92052079e-05
3064,1251.5611,2861.591704,2.19585301e-04
3065,1252.0093,2861.255545,1.16586650e-04
3066,1252.4070,2862.370638,5.15013559e-05
3067,1252.7525,2862.576899,9.22603572e-05
3068,1253.1379,2863.552719,5.77474479e-05
3069,1253.5370,2861.926151,1.74458519e-04
3070,1253.9703,2863.021899,5.23689114e-05
3071,1254.3760,2862.253801,1.35958122e-04
3072,1254.8096,2863.024038,6.69673614e-05
3073,1255.2226,2862.266459,1.35486354e-04
3074,1255.6339,2862.774180,7.87405678e-05
3075,1256.0814,2863.379326,7.43712939e-05
3076,1256.4877,2862.030853,1.61986596e-04
3077,1256.9239,2862.068800,9.98088446e-05
3078,1257.3237,2862.620778,7.67557848e-05
3079,1257.7129,2862.652402,1.00092427e-04
3080,1258.1629,2863.307315,7.21393764e-05
3081,1258.5515,2862.109022,1.55251336e-04
3082,1258.9611,2862.750007,7.27640309e-05
3083,1259.4082,2863.980877,4.63090272e-05
3084,1259.8135,2861.679018,2.04743730e-04
3085,1260.2286,2862.466107,6.62115565e-05
3086,1260.6798,2864.395302,1.49907771e-05
3087,1261.0923,2861.613699,2.26259179e-04
3088,1261.4901,2862.464686,6.33458677e-05
3089,1261.9271,2862.966725,7.89954409e-05
3090,1262.3301,2862.328272,1.30143801e-04
3091,1262.7272,2862.735590,8.32434215e-05
3092,1263.1457,2862.830195,9.72679224e-05
3093,1263.5398,2862.459246,1.18146899e-04
3094,1263.9298,2862.661063,9.24596488e-05
3095,1264.3229,2862.654477,1.01806069e-04
3096,1264.7248,2862.675618,1.00562581e-04
3097,1265.1233,2862.686603,1.01018048e-04
3098,1265.5583,2863.876149,4.81622881e-05
3099,1265.9474,2861.712640,1.98539054e-04
3100,1266.3602,2862.672754,5.84518444e-05
3101,1266.8068,2863.305204,7.31467502e-05
3102,1267.1541,2862.006211,1.59767525e-04
3103,1267.5023,2862.581064,7.57298773e-05
3104,1267.9399,2862.853970,8.92715111e-05
3105,1268.3304,2862.494456,1.17634043e-04
3106,1268.7423,2862.693905,9.25658671e-05
3107,1269.1904,2864.296069,2.96573528e-05
3108,1269.5789,2861.713438,2.17335735e-04
3109,1269.9897,2862.547912,6.40864711e-05
3110,1270.4252,2863.865943,4.24000353e-05
3111,1270.8296,2861.785085,1.94832379e-04
3112,1271.2396,2862.574698,6.60983751e-05
3113,1271.6910,2863.945840,4.00181345e-05
3114,1272.0787,2861.761506,1.99473036e-04
3115,1272.5067,2861.182025,1.27499058e-04
3116,1272.8955,2862.257522,5.32771333e-05
3117,1273.2799,2862.588668,8.66596094e-05
3118,1273.7319,2864.108753,3.33383672e-05
3119,1274.1452,2861.707668,2.09193799e-04
3120,1274.5620,2862.487873,6.65203398e-05
3121,1275.0014,2864.173350,2.59209339e-05
3122,1275.4087,2861.504552,2.21200083e-04
3123,1275.7974,2862.545009,5.48486381e-05
3124,1276.2446,2864.086593,3.23742137e-05
3125,1276.6305,2861.600870,2.12989624e-04
3126,1277.0742,2860.906272,1.32661783e-04
3127,1277.4795,2862.099656,4.79902294e-05
3128,1277.8230,2862.625028,7.79489632e-05
3129,1278.2626,2863.489952,6.27208737e-05
3130,1278.6771,2861.931042,1.71424181e-04
3131,1279.0655,2863.218597,4.37668186e-05
3132,1279.4166,2862.149845,1.49441752e-04
3133,1279.8118,2862.577111,8.23488077e-05
3134,1280.2553,2864.105694,3.29573249e-05
3135,1280.6456,2861.579538,2.14802902e-04
3136,1281.0562,2862.545326,5.81973382e-05
3137,1281.4791,2863.257076,6.95903636e-05
3138,1281.8725,2861.985629,1.58532145e-04
3139,1282.2618,2862.690877,6.98819851e-05
3140,1282.7054,2863.203907,7.85024594e-05
3141,1283.0963,2861.968213,1.56928739e-04
3142,1283.5104,2862.612077,7.26348461e-05
3143,1283.9440,2862.808545,9.26995987e-05
3144,1284.3630,2862.532452,1.13892801e-04
3145,1284.7952,2862.982711,8.13176223e-05
3146,1285.2075,2862.365236,1.29203012e-04
3147,1285.6046,2862.700489,8.64754097e-05
3148,1286.0581,2863.253356,7.67158965e-05
3149,1286.4448,2861.991637,1.58095849e-04
3150,1286.8422,2862.636430,7.25932453e-05
3151,1287.2893,2863.342106,6.98627332e-05
3152,1287.6787,2862.108342,1.56842149e-04
3153,1288.1231,2861.855820,1.12835711e-04
3154,1288.4711,2862.540911,7.07859845e-05
3155,1288.8762,2862.747236,9.22574669e-05
3156,1289.2681,2864.733625,1.24257920e-05
3157,1289.6741,2861.551713,2.44212062e-04
3158,1290.0844,2862.482615,5.97618771e-05
3159,1290.5225,2864.122984,2.79439520e-05
3160,1290.9136,2861.566947,2.16143052e-04
3161,1291.3566,2862.108509,7.72228721e-05
3162,1291.7551,2862.711459,7.44698092e-05
3163,1292.1464,2862.543845,1.09027805e-04
3164,1292.6056,2864.790705,7.44231064e-07
3165,1292.9965,2861.714007,2.39493443e-04
3166,1293.3934,2862.497665,6.63654669e-05
3167,1293.8455,2863.122647,7.34816988e-05
3168,1294.2551,2862.218418,1.42063247e-04
3169,1294.6458,2862.664255,8.15159470e-05
3170,1295.0762,2863.051297,8.41527776e-05
3171,1295.4622,2862.274638,1.36342060e-04
3172,1295.8751,2862.823566,7.68925487e-05
3173,1296.3053,2863.766779,5.92097909e-05
3174,1296.7148,2861.785687,1.90358031e-04
3175,1297.1183,2862.576321,6.60526388e-05
3176,1297.5555,2863.136477,7.63889778e-05
3177,1297.9442,2862.252838,1.41139867e-04
3178,1298.3445,2862.736598,7.98151912e-05
3179,1298.7937,2863.085839,8.58480044e-05
3180,1299.2051,2862.250286,1.38983349e-04
3181,1299.5508,2862.768326,7.82777955e-05
3182,1299.9927,2863.981152,4.71182555e-05
3183,1300.3376,2861.668301,2.05236714e-04
3184,1300.7590,2861.790586,9.60264852e-05
3185,1301.1553,2862.790936,5.66473055e-05
3186,1301.5438,2862.615822,1.09364159e-04
3187,1301.9880,2862.557511,1.04125825e-04
3188,1302.3773,2862.773231,9.18361207e-05
3189,1302.8065,2862.858031,9.77076104e-05
3190,1303.2110,2862.476997,1.18599198e-04
3191,1303.6099,2862.510125,1.00024996e-04
3192,1304.0539,2863.108352,7.46815782e-05
3193,1304.4583,2862.170838,1.43556023e-04
3194,1304.8550,2862.666300,7.92903899e-05
3195,1305.2757,2862.999295,8.65766639e-05
3196,1305.6724,2862.290792,1.33285405e-04
3197,1306.0715,2862.686158,8.37794280e-05
3198,1306.5116,2864.188210,3.41471551e-05
3199,1306.9234,2861.520243,2.21162825e-04
3200,1307.3297,2862.396356,6.22190510e-05
3201,1307.7705,2863.702457,4.29351077e-05
3202,1308.1575,2861.999575,1.77880998e-04
3203,1308.6045,2862.950723,5.88539343e-05
3204,1308.9949,2862.317191,1.29923127e-04
3205,1309.4124,2862.666353,8.58516073e-05
3206,1309.8011,2863.173068,7.87856718e-05
3207,1310.2063,2862.152784,1.47268069e-04
3208,1310.6415,2863.811911,2.71027080e-05
3209,1311.0391,2861.688955,1.96720346e-04
3210,1311.4923,2862.025256,8.64283597e-05
3211,1311.9040,2862.692565,7.15834423e-05
3212,1312.3402,2863.502617,6.51817588e-05
3213,1312.6848,2861.915947,1.72669150e-04
3214,1313.0322,2862.530340,7.39566150e-05
3215,1313.4187,2863.349441,6.47759122e-05
3216,1313.8157,2861.880127,1.67405992e-04
3217,1314.2573,2862.434167,7.66632957e-05
3218,1314.6450,2862.836646,8.34604711e-05
3219,1315.0566,2862.516109,1.15886031e-04
3220,1315.4961,2863.220537,6.99187520e-05
3221,1315.9037,2862.210684,1.46800243e-04
3222,1316.3382,2861.887130,1.16021350e-04
3223,1316.7288,2862.648268,6.73754310e-05
3224,1317.1574,2864.237363,3.02434399e-05
3225,1317.5570,2861.679715,2.16215304e-04
3226,1317.9612,2862.548504,6.25475143e-05
3227,1318.4066,2863.587601,5.49095939e-05
3228,1318.8114,2861.962248,1.74404012e-04
3229,1319.2222,2862.662663,7.00987281e-05
3230,1319.6418,2864.148220,3.48868948e-05
3231,1320.0280,2861.576842,2.16831035e-04
3232,1320.4378,2862.372768,6.58152514e-05
3233,1320.8601,2863.091597,6.92728743e-05
3234,1321.2713,2862.072104,1.47232588e-04
3235,1321.7254,2863.453827,3.95436623e-05
3236,1322.1232,2862.099525,1.62247978e-04
3237,1322.5400,2862.644560,7.70671205e-05
3238,1322.9393,2863.467972,6.45826167e-05
3239,1323.3372,2861.993765,1.67625425e-04
3240,1323.7731,2863.284994,4.36021054e-05
3241,1324.1607,2861.940901,1.61790145e-04
3242,1324.5753,2862.789065,6.34724832e-05
3243,1324.9952,2863.106548,8.72723385e-05
3244,1325.4034,2862.160402,1.43943127e-04
3245,1325.7936,2862.611093,8.12982672e-05
3246,1326.2401,2863.020370,8.31555818e-05
3247,1326.6383,2862.198811,1.38355712e-04
3248,1327.0894,2862.154350,1.03504630e-04
3249,1327.4940,2862.619660,8.06426447e-05
3250,1327.9393,2864.028004,3.83497530e-05
3251,1328.3255,2861.799946,2.01433891e-04
3252,1328.6701,2862.461235,7.18534367e-05
3253,1329.1103,2863.221596,6.74102799e-05
3254,1329.5253,2862.010707,1.55816237e-04
3255,1329.9203,2862.611936,7.45469874e-05
3256,1330.3713,2863.968176,4.06864898e-05
3257,1330.7606,2861.699406,2.03259760e-04
3258,1331.2068,2861.533246,1.08962593e-04
3259,1331.6098,2862.462760,5.98241304e-05
3260,1332.0216,2862.716013,9.01529054e-05
3261,1332.4583,2862.848945,9.55489643e-05
3262,1332.8536,2862.338756,1.24391522e-04
3263,1333.2453,2862.714184,8.46736247e-05
3264,1333.6895,2864.466380,2.29287381e-05
3265,1334.0901,2861.757088,2.23016163e-04
3266,1334.4777,2862.444291,7.06912505e-05
3267,1334.8537,2864.476375,1.03764417e-05
3268,1335.2532,2861.729365,2.24707716e-04
3269,1335.6434,2862.683847,5.87043779e-05
3270,1336.0725,2864.265252,3.05883549e-05
3271,1336.4690,2861.495453,2.25729787e-04
3272,1336.8591,2862.518077,5.56483810e-05
3273,1337.3028,2864.465066,1.41927525e-05
3274,1337.7056,2861.642012,2.28118094e-04
3275,1338.0938,2862.668079,5.54940007e-05
3276,1338.5365,2863.729407,5.39125754e-05
3277,1338.9264,2861.757888,1.89928769e-04
3278,1339.3230,2862.540901,6.63943520e-05
3279,1339.7530,2863.333907,6.59462065e-05
3280,1340.1615,2862.075431,1.57950422e-04
3281,1340.6101,2863.147247,5.34422605e-05
3282,1341.0079,2862.207654,1.43649256e-04
3283,1341.4565,2862.581525,8.47434668e-05
3284,1341.8418,2862.715284,9.55118784e-05
3285,1342.2770,2862.855859,9.52062629e-05
3286,1342.6365,2862.456524,1.19419942e-04
3287,1343.0277,2862.626701,9.38786434e-05
3288,1343.4725,2862.864686,9.08376276e-05
3289,1343.8704,2862.521377,1.16907280e-04
3290,1344.3275,2862.504963,1.02246849e-04
3291,1344.7378,2862.633378,9.57515948e-05
3292,1345.1783,2863.545123,6.06210304e-05
3293,1345.5866,2861.845620,1.77729476e-04
3294,1345.9781,2862.564525,6.92694403e-05
3295,1346.4203,2862.999697,8.19942855e-05
3296,1346.8189,2862.418417,1.27579711e-04
3297,1347.2100,2862.742465,8.69779194e-05
3298,1347.6572,2863.303792,7.63364592e-05
3299,1348.0535,2862.134251,1.53961925e-04
3300,1348.4434,2862.682872,7.69063092e-05
3301,1348.8381,2864.052485,4.00867209e-05
3302,1349.2367,2861.965832,1.95092238e-04
3303,1349.6256,2862.686694,6.91816997e-05
3304,1350.0223,2862.993599,8.77467404e-05
3305,1350.4368,2862.292050,1.32973554e-04
3306,1350.8430,2862.902239,7.41451097e-05
3307,1351.2906,2863.024161,9.60427989e-05
3308,1351.6921,2862.224520,1.37372705e-04
3309,1352.0940,2862.760447,7.74756146e-05
3310,1352.5300,2863.360688,7.45912845e-05
3311,1352.9386,2862.067086,1.59525745e-04
3312,1353.3372,2862.633186,7.61224581e-05
3313,1353.7696,2863.097122,8.07042077e-05
3314,1354.1594,2862.241722,1.39873425e-04
3315,1354.5689,2862.672174,8.22059268e-05
3316,1354.9633,2863.484577,6.50762820e-05
3317,1355.3712,2861.892389,1.72916649e-04
3318,1355.7767,2862.846730,5.87107257e-05
3319,1356.2201,2863.257811,8.30746697e-05
3320,1356.6082,2862.108982,1.53032998e-04
3321,1357.0088,2862.736266,7.33784558e-05
3322,1357.4522,2864.134245,3.88145966e-05
3323,1357.8430,2861.636631,2.13522898e-04
3324,1358.2062,2862.858965,4.66918142e-05
3325,1358.6540,2863.549157,7.05571980e-05
3326,1359.0421,2862.020357,1.70073846e-04
3327,1359.4860,2861.557741,1.22257937e-04
3328,1359.8753,2862.676191,5.13508026e-05
3329,1360.2857,2862.370474,1.15221384e-04
3330,1360.7196,2864.281243,1.58171519e-05
3331,1361.1094,2861.677640,2.18276238e-04
3332,1361.5539,2861.438527,1.12234382e-04
3333,1361.9416,2862.372055,5.96441020e-05
3334,1362.3398,2862.791990,8.26775946e-05
3335,1362.7289,2863.523270,6.87144844e-05
3336,1363.1232,2861.941842,1.72434098e-04
3337,1363.5326,2862.845439,6.09864402e-05
3338,1363.9694,2864.192496,4.10983296e-05
3339,1364.3600,2861.617273,2.17003455e-04
3340,1364.7616,2862.413483,6.58025338e-05
3341,1365.1457,2863.538580,5.10527235e-05
3342,1365.5512,2861.991251,1.70904812e-04
3343,1365.9847,2861.710873,1.14085009e-04
3344,1366.3882,2862.845051,5.06454207e-05
3345,1366.7894,2862.494593,1.17227932e-04
3346,1367.2283,2863.957109,3.59202382e-05
3347,1367.6129,2861.638105,2.05512668e-04
3348,1368.0104,2862.531216,6.14567246e-05
3349,1368.4386,2863.923750,3.90587569e-05
3350,1368.8288,2861.625930,2.04562621e-04
3351,1369.2382,2862.322952,7.02508707e-05
3352,1369.6880,2862.987825,7.16926876e-05
3353,1370.0833,2862.439254,1.26112832e-04
3354,1370.4874,2862.807285,8.50053545e-05
3355,1370.8663,2863.488610,7.09548216e-05
3356,1371.2569,2861.752754,1.79359812e-04
3357,1371.6490,2862.440880,7.06498434e-05
3358,1372.0878,2862.902145,8.08240658e-05
3359,1372.4829,2862.635810,1.13455195e-04
3360,1372.9053,2864.262145,2.85733371e-05
3361,1373.2901,2861.658317,2.18286358e-04
3362,1373.7049,2862.619991,5.83818130e-05
3363,1374.1327,2863.324588,6.99111721e-05
3364,1374.5374,2861.806244,1.69604917e-04
3365,1374.9317,2862.677478,6.24378692e-05
3366,1375.3627,2863.713656,5.50405050e-05
3367,1375.7125,2862.262249,1.66602925e-04
3368,1376.1200,2862.453318,9.29416933e-05
3369,1376.5652,2862.809816,8.55225827e-05
3370,1376.9543,2862.654181,1.08490568e-04
3371,1377.3455,2862.620962,1.03000493e-04
3372,1377.7814,2863.419674,6.56903182e-05
3373,1378.1664,2862.014114,1.64546803e-04
3374,1378.5728,2862.820853,6.53303440e-05
3375,1378.9961,2863.290663,8.04407722e-05
3376,1379.4053,2862.089531,1.55378691e-04
3377,1379.7989,2863.045531,5.86363403e-05
3378,1380.1833,2864.410985,4.02732082e-05
3379,1380.5844,2861.717519,2.22306404e-04
3380,1380.9874,2862.552356,6.40702204e-05
3381,1381.4216,2863.701888,4.99568626e-05
3382,1381.8206,2861.856411,1.84276038e-04
3383,1382.2188,2862.761320,6.09276023e-05
3384,1382.6622,2863.855118,5.24564370e-05
3385,1383.0091,2861.953962,1.86773117e-04
3386,1383.4058,2862.627285,7.13137151e-05
3387,1383.8295,2862.903610,8.91181711e-05
3388,1384.2290,2862.184164,1.33776145e-04
3389,1384.6279,2862.872788,7.06275331e-05
3390,1384.9933,2863.271864,8.36130806e-05
3391,1385.3845,2861.969247,1.59930017e-04
3392,1385.8046,2863.225483,4.51714394e-05
3393,1386.1965,2862.219073,1.46645831e-04
3394,1386.5955,2862.358393,9.52625347e-05
3395,1387.0190,2863.457064,5.22378506e-05
3396,1387.4057,2862.539323,1.42669242e-04
3397,1387.8537,2861.854737,1.32212807e-04
3398,1388.2495,2862.202189,8.59282636e-05
3399,1388.6534,2862.639637,8.18921648e-05
3400,1389.0387,2863.640782,5.66116894e-05
3401,1389.4370,2861.932010,1.78145144e-04
3402,1389.8316,2862.402234,8.04222354e-05
3403,1390.2539,2864.003084,2.97162695e-05
3404,1390.6681,2861.625070,2.08159137e-04
3405,1391.0552,2862.391724,6.71280073e-05
3406,1391.5044,2864.295634,1.61247558e-05
3407,1391.9008,2861.844147,2.11454220e-04
3408,1392.3014,2862.044966,9.25044230e-05
3409,1392.6787,2863.836930,2.11452781e-05
3410,1393.0841,2861.650840,1.99551761e-04
3411,1393.4837,2862.168338,7.83021098e-05
3412,1393.9028,2863.958172,2.12407820e-05
3413,1394.3008,2861.618371,2.06445363e-04
3414,1394.7030,2862.388159,6.69874814e-05
3415,1395.1216,2863.320080,5.97162029e-05
3416,1395.5328,2861.832798,1.68211839e-04
3417,1395.9208,2862.655445,6.46168743e-05
3418,1396.3695,2863.691319,5.50541593e-05
3419,1396.7559,2862.025416,1.76222574e-04
3420,1397.1723,2861.135668,1.41413847e-04
3421,1397.5855,2862.155581,5.57699409e-05
3422,1397.9817,2862.714499,7.64445278e-05
3423,1398.4010,2863.695675,5.75072095e-05
3424,1398.7993,2861.690459,1.91439985e-04
3425,1399.1866,2862.749757,5.40036617e-05
3426,1399.6146,2863.249111,7.91158162e-05
3427,1400.0162,2861.960098,1.59319950e-04
3428,1400.3606,2862.721015,6.73853065e-05
3429,1400.8174,2864.744594,1.07578826e-05
3430,1401.2048,2861.449153,2.49303586e-04
3431,1401.6182,2860.932304,1.24690195e-04
3432,1402.0138,2862.269859,4.15244405e-05
3433,1402.4526,2863.310461,5.48420913e-05
3434,1402.8373,2862.175515,1.52410411e-04
3435,1403.1809,2862.240774,9.85839706e-05
3436,1403.6034,2862.988424,6.79803392e-05
3437,1404.0005,2862.308752,1.31992402e-04
3438,1404.4202,2863.132804,6.45538718e-05
3439,1404.8356,2862.676685,1.21966590e-04
3440,1405.2529,2863.292438,7.38955840e-05
3441,1405.6549,2862.126572,1.53797103e-04
3442,1406.0630,2863.194938,5.35969291e-05
3443,1406.4991,2863.355675,9.43020191e-05
3444,1406.8947,2862.259846,1.50656094e-04
3445,1407.3146,2861.945805,1.15594728e-04
3446,1407.7017,2862.704562,6.74821795e-05
3447,1408.1361,2864.058410,4.07937681e-05
3448,1408.5504,2861.652093,2.09428440e-04
3449,1408.9474,2862.527902,6.22326741e-05
3450,1409.3584,2864.284598,2.27269504e-05
3451,1409.7504,2861.755204,2.14948171e-04
3452,1410.1374,2862.727731,5.78951208e-05
3453,1410.5627,2863.041482,8.74396887e-05
3454,1410.9556,2862.144294,1.41747498e-04
3455,1411.3521,2862.975519,6.42321585e-05
3456,1411.7947,2862.746989,1.11759744e-04
3457,1412.1857,2862.707726,1.03271553e-04
3458,1412.5841,2862.605169,1.06110153e-04
3459,1413.0184,2862.878755,8.92409703e-05
3460,1413.4070,2862.412839,1.22405952e-04
3461,1413.8341,2862.547018,9.54930842e-05
3462,1414.2311,2862.741795,9.27754197e-05
3463,1414.6831,2863.667780,5.99823912e-05
3464,1415.0781,2862.413012,1.57784148e-04
3465,1415.4698,2862.331341,1.05173439e-04
3466,1415.9072,2862.886353,7.66196723e-05
3467,1416.2591,2862.224601,1.31188775e-04
3468,1416.6831,2862.318553,9.72971475e-05
3469,1417.0846,2862.285583,1.02989334e-04
3470,1417.4835,2862.729722,8.15920666e-05
3471,1417.9216,2864.788793,9.16617151e-06
3472,1418.3217,2861.827076,2.34336813e-04
3473,1418.7523,2862.345681,7.82524851e-05
3474,1419.1423,2862.652370,8.77564051e-05
3475,1419.5529,2861.885412,1.35906963e-04
3476,1419.9882,2863.223820,4.14862019e-05
3477,1420.3844,2862.578839,1.30436600e-04
3478,1420.7761,2862.424487,1.08433008e-04
3479,1421.2019,2863.268650,6.36519765e-05
3480,1421.5921,2862.225589,1.48289559e-04
3481,1422.0032,2862.627303,8.34947442e-05
3482,1422.4529,2863.438212,6.51433083e-05
3483,1422.8415,2861.947805,1.68352014e-04
3484,1423.2342,2862.514561,7.60929646e-05
3485,1423.6180,2862.645643,9.56319917e-05
3486,1424.0200,2862.199657,1.21512112e-04
3487,1424.4506,2862.405398,9.22837051e-05
3488,1424.8451,2862.690024,8.87458764e-05
3489,1425.2431,2862.362356,1.16205872e-04
3490,1425.6759,2862.951772,7.50767404e-05
3491,1426.0839,2862.078920,1.40656086e-04
3492,1426.4823,2862.239460,9.43108605e-05
3493,1426.9196,2862.987644,6.79563722e-05
3494,1427.3188,2862.386433,1.28473582e-04
3495,1427.7654,2862.248959,1.07676088e-04
3496,1428.1617,2862.729485,7.99602197e-05
3497,1428.5965,2864.310909,3.05875268e-05
3498,1428.9970,2861.693706,2.18886164e-04
3499,1429.3852,2862.950293,4.51556841e-05
3500,1429.8126,2863.520238,7.59499763e-05
3501,1430.2172,2861.950820,1.71895479e-04
3502,1430.6530,2861.749541,1.10537581e-04
3503,1431.0525,2862.579896,6.42711958e-05
3504,1431.4475,2862.611600,1.00088843e-04
3505,1431.9004,2862.771628,9.43338008e-05
3506,1432.2998,2862.606550,1.08914092e-04
3507,1432.6991,2862.855897,9.03280423e-05
3508,1433.1301,2863.810500,5.86989606e-05
3509,1433.5318,2861.429228,2.08305238e-04
3510,1433.8793,2862.343946,6.04876922e-05
3511,1434.3163,2863.330790,5.72530414e-05
3512,1434.7114,2862.349428,1.45522516e-04
3513,1435.1021,2862.587975,9.08124117e-05
3514,1435.5312,2862.888227,8.80450984e-05
3515,1435.9201,2862.205004,1.32151658e-04
3516,1436.3678,2862.912965,6.97602765e-05
3517,1436.7157,2862.208650,1.33097575e-04
3518,1437.1037,2862.539486,8.66734850e-05
3519,1437.5505,2863.554188,5.60036546e-05
3520,1437.9518,2861.713907,1.84043058e-04
3521,1438.3490,2862.520818,6.53225759e-05
3522,1438.7816,2863.781038,4.49927630e-05
3523,1439.1298,2861.744979,1.92823238e-04
3524,1439.5205,2862.403811,7.19635943e-05
3525,1439.9479,2863.101679,7.02129621e-05
3526,1440.3462,2861.972153,1.52167294e-04
3527,1440.7290,2861.921934,1.03762909e-04
3528,1441.1330,2862.515874,7.48738437e-05
3529,1441.5612,2864.057679,3.23643456e-05
3530,1441.9529,2861.858136,2.00155086e-04
3531,1442.3664,2862.930218,5.34303077e-05
3532,1442.7951,2863.238012,8.77068650e-05
3533,1443.2010,2862.057379,1.54459314e-04
3534,1443.5971,2862.764547,6.97958545e-05
3535,1444.0330,2863.154765,8.40103269e-05
3536,1444.4526,2862.296732,1.39991510e-04
3537,1444.8656,2862.547223,9.02767293e-05
3538,1445.2990,2863.724981,4.86909837e-05
3539,1445.7015,2861.754853,1.89866361e-04
3540,1446.0989,2862.682885,5.98906077e-05
3541,1446.5205,2863.001175,8.72361315e-05
3542,1446.9326,2862.250910,1.35158350e-04
3543,1447.3690,2862.156005,1.05766983e-04
3544,1447.7627,2862.566037,8.31216784e-05
3545,1448.1530,2862.661366,9.72354112e-05
3546,1448.5802,2862.855595,9.27999903e-05
3547,1448.9696,2862.658511,1.10349463e-04
3548,1449.3824,2862.520941,1.07680368e-04
3549,1449.8312,2862.922774,8.34894256e-05
3550,1450.2342,2862.411679,1.24432118e-04
3551,1450.6290,2862.927022,7.83987637e-05
3552,1451.0661,2862.854521,1.04762220e-04
3553,1451.4147,2862.626619,1.11731570e-04
3554,1451.7660,2862.782821,9.45054038e-05
3555,1452.1854,2862.893193,9.65607534e-05
3556,1452.5975,2862.353994,1.25692504e-04
3557,1453.0504,2862.485754,9.56015666e-05
3558,1453.4463,2862.654276,9.39529090e-05
3559,1453.8363,2862.406825,1.12608264e-04
3560,1454.2805,2862.887816,7.99393722e-05
3561,1454.6840,2862.525827,1.17745089e-04
3562,1455.0853,2862.607613,9.78427546e-05
3563,1455.5148,2864.419180,2.02661204e-05
3564,1455.9031,2861.799033,2.19018197e-04
3565,1456.3149,2862.650357,6.33308073e-05
3566,1456.7360,2863.147797,7.92016535e-05
3567,1457.1480,2862.508144,1.30197662e-04
3568,1457.4971,2863.024065,7.83728240e-05
3569,1457.9508,2862.860608,1.08841361e-04
3570,1458.3528,2862.563454,1.14837370e-04
3571,1458.7637,2862.710225,9.49283535e-05
3572,1459.1982,2862.814554,9.68317836e-05
3573,1459.6033,2862.446647,1.18010479e-04
3574,1459.9977,2862.724559,8.90469871e-05
3575,1460.4357,2862.928684,9.23561538e-05
3576,1460.8490,2862.388484,1.25737447e-04
3577,1461.2358,2862.733787,8.60246470e-05
3578,1461.6528,2863.570525,6.39849482e-05
3579,1462.0658,2861.741196,1.83551845e-04
3580,1462.4686,2862.762504,5.57073941e-05
3581,1462.9113,2863.560332,6.57299788e-05
3582,1463.3171,2861.893856,1.76248282e-04
3583,1463.7307,2862.607504,6.95052360e-05
3584,1464.1502,2864.271405,2.68885988e-05
3585,1464.5651,2861.509237,2.25387506e-04
3586,1464.9603,2862.465286,5.86340897e-05
3587,1465.3849,2864.073910,2.93676625e-05
3588,1465.8031,2861.781036,2.04340780e-04
3589,1466.2019,2862.614309,6.41403367e-05
3590,1466.6303,2864.411654,2.09039244e-05
3591,1467.0189,2861.782110,2.19439669e-04
